Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201204,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.4,13.5,19.6,,,2844,"(38.8341143836, -77.0559966466)",UNHBEH,CSMOKING,5101000,51510201204,Current Smoking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200802,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,9.8,6.0,15.4,,,2909,"(38.8087487417, -77.0763890219)",HLTHOUT,TEETHLOST,5101000,51510200802,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201802,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,76.7,75.6,77.8,,,1992,"(38.8079968936, -77.042893431)",PREVENT,BPMED,5101000,51510201802,Taking BP Medication
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201204,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.6,29.4,42.0,,,2844,"(38.8341143836, -77.0559966466)",PREVENT,COREM,5101000,51510201204,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200403,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,65.1,64.0,66.1,,,1364,"(38.8027737147, -77.1237845659)",PREVENT,CHECKUP,5101000,51510200403,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200102,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.7,72.8,76.6,,,4429,"(38.8333876639, -77.1264548416)",PREVENT,CHOLSCREEN,5101000,51510200102,Cholesterol Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200702,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.7,20.4,,,3910,"(38.8012387817, -77.0668298261)",HLTHOUT,BPHIGH,5101000,51510200702,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200900,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74.8,73.6,75.9,,,4693,"(38.8260174112, -77.0753544286)",PREVENT,BPMED,5101000,51510200900,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200702,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.3,1.2,1.5,,,3910,"(38.8012387817, -77.0668298261)",HLTHOUT,STROKE,5101000,51510200702,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200103,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.2,13.0,15.5,,,7151,"(38.8225377932, -77.1357399715)",HLTHOUT,MHLTH,5101000,51510200103,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200403,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,3.0,3.2,,,1364,"(38.8027737147, -77.1237845659)",HLTHOUT,CANCER,5101000,51510200403,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201204,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.6,21.1,26.0,,,2844,"(38.8341143836, -77.0559966466)",UNHBEH,LPA,5101000,51510201204,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200403,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,11.2,12.6,,,1364,"(38.8027737147, -77.1237845659)",HLTHOUT,ARTHRITIS,5101000,51510200403,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201202,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,4.5,4.8,,,3049,"(38.8327237242, -77.0634792242)",HLTHOUT,CANCER,5101000,51510201202,Cancer (except skin)
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,28.5,28.3,28.6,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,HIGHCHOL,5101000,,High Cholesterol
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200403,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,41.1,31.3,50.3,,,1364,"(38.8027737147, -77.1237845659)",PREVENT,COREM,5101000,51510200403,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200104,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.4,,,3963,"(38.8284531703, -77.1224721932)",HLTHOUT,KIDNEY,5101000,51510200104,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200107,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.2,12.7,13.6,,,5766,"(38.8367424173, -77.1054408824)",HLTHOUT,ARTHRITIS,5101000,51510200107,Arthritis
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,4.5,3.2,7.7,,,1572,"(38.8170867485, -77.097500358)",HLTHOUT,TEETHLOST,5101000,51510200202,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201801,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,8.6,13.4,,,5606,"(38.8246145717, -77.0448145724)",UNHBEH,CSMOKING,5101000,51510201801,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.3,19.4,21.2,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,BPHIGH,5101000,51510201000,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201600,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.9,2.1,,,4893,"(38.8114728602, -77.0516935335)",HLTHOUT,KIDNEY,5101000,51510201600,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200404,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,28.7,27.9,29.5,,,3468,"(38.8080757531, -77.1194059499)",HLTHOUT,HIGHCHOL,5101000,51510200404,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200302,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,30.4,29.7,31.1,,,4222,"(38.8200589328, -77.1168077443)",HLTHOUT,HIGHCHOL,5101000,51510200302,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.7,24.4,26.9,,,2871,"(38.8364282407, -77.0724624991)",UNHBEH,OBESITY,5101000,51510201100,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200702,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.6,1.5,1.7,,,3910,"(38.8012387817, -77.0668298261)",HLTHOUT,KIDNEY,5101000,51510200702,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200201,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,67.2,66.3,68.1,,,3571,"(38.8272323814, -77.0986800903)",PREVENT,BPMED,5101000,51510200201,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,82.7,81.1,84.0,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,CHOLSCREEN,5101000,51510200703,Cholesterol Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200600,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.8,11.1,,,4490,"(38.8076623401, -77.100919619)",HLTHOUT,DIABETES,5101000,51510200600,Diabetes
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200702,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,75.8,72.6,78.1,,,3910,"(38.8012387817, -77.0668298261)",PREVENT,COLON_SCREEN,5101000,51510200702,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201204,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,10.3,13.1,,,2844,"(38.8341143836, -77.0559966466)",HLTHOUT,MHLTH,5101000,51510201204,Mental Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200600,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,85.1,83.4,86.6,,,4490,"(38.8076623401, -77.100919619)",PREVENT,PAPTEST,5101000,51510200600,Pap Smear Test
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200102,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.4,34.1,36.8,,,4429,"(38.8333876639, -77.1264548416)",UNHBEH,SLEEP,5101000,51510200102,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200102,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.5,17.9,19.1,,,4429,"(38.8333876639, -77.1264548416)",UNHBEH,BINGE,5101000,51510200102,Binge Drinking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510202001,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.1,23.8,26.5,,,2167,"(38.8003540961, -77.0440466152)",UNHBEH,SLEEP,5101000,51510202001,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201801,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.0,3.6,4.4,,,5606,"(38.8246145717, -77.0448145724)",HLTHOUT,CHD,5101000,51510201801,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201203,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,25.2,24.2,26.3,,,7165,"(38.8407594949, -77.0631627995)",HLTHOUT,HIGHCHOL,5101000,51510201203,High Cholesterol
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201600,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,42.8,36.0,48.9,,,4893,"(38.8114728602, -77.0516935335)",PREVENT,COREM,5101000,51510201600,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.9,16.5,17.4,,,4490,"(38.8076623401, -77.100919619)",UNHBEH,BINGE,5101000,51510200600,Binge Drinking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201202,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,44.1,39.8,48.0,,,3049,"(38.8327237242, -77.0634792242)",PREVENT,COREW,5101000,51510201202,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200201,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.1,8.1,10.3,,,3571,"(38.8272323814, -77.0986800903)",PREVENT,ACCESS2,5101000,51510200201,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200301,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,67.8,66.8,68.7,,,3103,"(38.8261060603, -77.1164492983)",PREVENT,CHECKUP,5101000,51510200301,Annual Checkup
2016,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,40.5,39.4,41.5,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,COREW,5101000,,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.0,7.8,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,PHLTH,5101000,51510201300,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200403,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,57.4,56.0,58.8,,,1364,"(38.8027737147, -77.1237845659)",PREVENT,BPMED,5101000,51510200403,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201203,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,69.3,66.1,72.2,,,7165,"(38.8407594949, -77.0631627995)",PREVENT,CHOLSCREEN,5101000,51510201203,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,40.6,36.0,44.5,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,COREW,5101000,51510200703,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201100,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.4,69.5,71.1,,,2871,"(38.8364282407, -77.0724624991)",PREVENT,CHECKUP,5101000,51510201100,Annual Checkup
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,75.1,72.0,77.9,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,DENTAL,5101000,51510200703,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200406,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.5,11.4,13.6,,,4482,"(38.81168995, -77.1360237582)",HLTHOUT,MHLTH,5101000,51510200406,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.3,21.1,23.5,,,2871,"(38.8364282407, -77.0724624991)",HLTHOUT,ARTHRITIS,5101000,51510201100,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200106,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,4.5,8.2,,,3176,"(38.8382384687, -77.1138005033)",HLTHOUT,COPD,5101000,51510200106,COPD
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,77.0,74.2,79.3,,,2797,"(38.838068099, -77.0814858529)",PREVENT,COLON_SCREEN,5101000,51510201000,Colorectal Cancer Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202002,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.7,85.6,89.3,,,2292,"(38.7922359356, -77.0443858106)",PREVENT,PAPTEST,5101000,51510202002,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200106,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,9.1,13.2,,,3176,"(38.8382384687, -77.1138005033)",HLTHOUT,PHLTH,5101000,51510200106,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200702,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.3,7.0,10.4,,,3910,"(38.8012387817, -77.0668298261)",PREVENT,ACCESS2,5101000,51510200702,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200403,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.4,2.0,2.9,,,1364,"(38.8027737147, -77.1237845659)",HLTHOUT,COPD,5101000,51510200403,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.1,29.0,31.3,,,4490,"(38.8076623401, -77.100919619)",UNHBEH,OBESITY,5101000,51510200600,Obesity
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200405,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,33.8,36.6,,,6744,"(38.8077581153, -77.131138421)",UNHBEH,SLEEP,5101000,51510200405,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200801,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,72.4,71.8,72.9,,,2553,"(38.8165993378, -77.0808788508)",PREVENT,CHECKUP,5101000,51510200801,Annual Checkup
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.4,86.6,89.7,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,PAPTEST,5101000,51510200703,Pap Smear Test
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200301,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.8,80.1,84.9,,,3103,"(38.8261060603, -77.1164492983)",PREVENT,MAMMOUSE,5101000,51510200301,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200407,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,73.1,72.5,73.8,,,3948,"(38.8098126296, -77.1416736408)",PREVENT,CHECKUP,5101000,51510200407,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201204,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.0,28.7,31.3,,,2844,"(38.8341143836, -77.0559966466)",UNHBEH,OBESITY,5101000,51510201204,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201203,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.7,10.2,,,7165,"(38.8407594949, -77.0631627995)",HLTHOUT,CASTHMA,5101000,51510201203,Current Asthma
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202002,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.2,80.2,85.4,,,2292,"(38.7922359356, -77.0443858106)",PREVENT,MAMMOUSE,5101000,51510202002,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202001,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,35.2,34.2,36.2,,,2167,"(38.8003540961, -77.0440466152)",HLTHOUT,HIGHCHOL,5101000,51510202001,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201202,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.4,14.7,16.1,,,3049,"(38.8327237242, -77.0634792242)",HLTHOUT,ARTHRITIS,5101000,51510201202,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200600,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,2.5,3.1,,,4490,"(38.8076623401, -77.100919619)",HLTHOUT,STROKE,5101000,51510200600,Stroke
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200107,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.3,86.1,88.4,,,5766,"(38.8367424173, -77.1054408824)",PREVENT,PAPTEST,5101000,51510200107,Pap Smear Test
